data_name,s,prerank,pce,nll,energy,total_train_time,total_inference_time
ansur2,100,dependency,0.028317764401435852,1.8130183815956116,0.5415344536304474,3.6467551179230213,0.009114366179953018
ansur2,1000,dependency,0.028234449215233326,1.8326976299285889,0.5340844094753265,3.4967564857409648,0.008784050059815248
ansur2,100,pca,0.04376066103577614,1.9392813444137573,0.5571147501468658,2.010275606547172,0.010225505583609145
ansur2,1000,pca,0.04349844716489315,1.8859577178955078,0.5508404076099396,2.544454190150524,0.008331448212265969
ansur2,100,density,0.01587995421141386,1.9728937149047852,0.5616823434829712,2.6353666639576354,0.012002546712756157
ansur2,1000,density,0.02375483699142933,1.9526731371879578,0.5587469637393951,15.303780290934567,0.026390159564713637
ansur2,100,cdf,0.041982626542449,1.8346121907234192,0.5408168137073517,3.760159623296931,0.012200091406702996
ansur2,1000,cdf,0.04019626509398222,1.818152368068695,0.5358904898166656,12.218792853240545,0.027783488420148692
taxi,100,marginal,0.024033599546445267,1.7542435543877737,0.6952939229352134,7.964085609760756,0.016712310304865242
taxi,1000,marginal,0.023183708451688288,1.7799434764044626,0.6982079923152924,9.609548288801063,0.017490038337806862
taxi,100,mean,0.028397397404270514,1.7721772926194328,0.6931735830647605,12.542972823185845,0.015937230177223684
taxi,1000,mean,0.026426947343030145,1.7711309330804008,0.6919581285544805,14.361399001379807,0.01734903984082242
taxi,100,variance,0.025558804694030966,1.775372610773359,0.6917588864053998,14.242336961673573,0.015300019504502415
taxi,1000,variance,0.025501946985189403,1.7496253575597491,0.6942442331995283,11.208822157032166,0.015600510577981671
