data_name,seed,prerank,pce,nll,energy,mse,train_time_seconds,epochs_trained,best_epoch
wage,12.0,marginal,0.0276920838281512,1.4478745222091676,0.6930844366550446,0.6864264845848084,237.7837516069412,194.0,178.0
wage,4.0,marginal,0.0317355388775467,2.20268542766571,0.726659643650055,0.7235477507114411,295.0888930009678,239.0,223.0
households,0.0,marginal,0.0334756110484401,3.3663450479507446,0.965862234433492,0.6738035579522451,164.42826892784797,143.0,127.0
households,42.0,marginal,0.0316833288719256,3.459230780601501,0.95857905348142,0.6630427241325378,157.10849255812354,130.0,114.0
households,866.0,marginal,0.0288852114851276,3.196552475293477,0.9358783861001332,0.6383408010005951,226.4144202810712,186.0,170.0
households,12.0,marginal,0.0276294766614834,3.3768357833226523,0.9429818093776704,0.6294378340244293,169.33778780000284,139.0,123.0
households,4.0,marginal,0.0297376091281573,3.313805301984152,0.931780606508255,0.6199955145517985,175.49825821304694,140.0,124.0
air,0.0,marginal,0.0366318933665752,5.859702825546265,1.463949942588806,1.023960828781128,178.1708442128729,130.0,114.0
air,42.0,marginal,0.0440664980560541,5.735034561157226,1.4253400087356567,0.9452982664108276,185.6669135668781,136.0,120.0
air,866.0,marginal,0.0368821170181036,5.5039954662323,1.3430994868278503,0.8077754557132721,196.85593877593053,143.0,127.0
air,12.0,marginal,0.0407455360516905,5.844730424880981,1.4360177516937256,0.9293553709983826,179.7413494088687,131.0,115.0
air,4.0,marginal,0.0405896093696355,5.709846925735474,1.4534365296363831,0.9802431344985962,158.66754917101937,116.0,100.0
births1,0.0,marginal,0.0279942411929369,1.2307592988014222,0.7129030764102936,0.8552314519882203,249.29436957906,186.0,170.0
births1,42.0,marginal,0.0287599944509565,1.3649933338165283,0.7390850603580474,0.8942293584346771,233.48093488812447,178.0,162.0
births1,866.0,marginal,0.0254253132268786,1.3638700485229491,0.730372679233551,0.8735012769699096,182.34074285300449,139.0,123.0
births1,12.0,marginal,0.0290631115436553,1.3384101569652558,0.7309714615345001,0.8457961738109588,148.3949611959979,112.0,96.0
births1,4.0,marginal,0.0281369660049676,1.6190079689025878,0.7326799154281616,0.8653771460056305,293.0440447940491,221.0,205.0
births2,0.0,marginal,0.0281963001936674,-4.065315413475036,1.006694746017456,1.1810513138771055,295.1365879268851,222.0,206.0
births2,42.0,marginal,0.0272275317460298,-2.3034868240356445,0.876376724243164,0.7984618067741394,298.6327288579196,214.0,198.0
births2,866.0,marginal,0.0343668865039944,-1.640253973007202,0.9546358108520508,0.9822876527905464,196.56120701902543,139.0,123.0
births2,12.0,marginal,0.0401369972154498,-4.353215527534485,0.8731768369674683,0.8754824280738831,302.0587250669487,213.0,197.0
births2,4.0,marginal,0.0323677416890859,-4.047108578681946,0.9901670694351196,0.9858117878437044,344.83929747599177,243.0,227.0
scm20d,0.0,marginal,0.0296551510691642,7.550847709178925,2.260731548070908,0.7433173730969429,122.19080603914335,79.0,63.0
scm20d,42.0,marginal,0.0284867472946643,8.381224870681763,2.2714036107063293,0.7556927055120468,131.7736585920211,86.0,70.0
scm20d,866.0,marginal,0.0320792170241475,7.306208610534668,2.216675400733948,0.7122185006737709,119.54143935907632,77.0,61.0
scm20d,12.0,marginal,0.0340025711338967,8.33558052778244,2.2415439188480377,0.7325271144509315,106.7143574480433,69.0,53.0
scm20d,4.0,marginal,0.035173492738977,7.393018424510956,2.186461627483368,0.7001053541898727,134.16171130281873,87.0,71.0
scm1d,0.0,marginal,0.0260696595327721,7.441820674472385,1.7913895315594144,0.4563293854395548,162.82482601585798,99.0,83.0
scm1d,42.0,marginal,0.0238703108496136,6.0205398135715065,1.8732454246944847,0.5337118440204196,229.45946687296964,141.0,125.0
scm1d,866.0,marginal,0.0197135543243752,6.025063143836127,1.9359302785661483,0.5724481476677789,150.8638535470236,92.0,76.0
scm1d,12.0,marginal,0.0244524952852063,6.252986325158013,1.7131066057417128,0.4446454644203186,178.51014706492424,109.0,93.0
scm1d,4.0,marginal,0.0249590002414253,6.668783028920491,1.984152873357137,0.5928397377332052,146.12264723703265,91.0,75.0
wq,0.0,marginal,0.1339826881885528,20.73223114013672,2.564859628677368,1.0113706588745115,119.0658346840646,103.0,87.0
wq,42.0,marginal,0.1779666393995285,24.155107498168945,2.512589931488037,0.9530882239341736,21.37088191881776,18.0,2.0
wq,866.0,marginal,0.1361694633960724,22.12576103210449,2.736865282058716,1.1592477560043335,115.01456242287531,99.0,83.0
wq,12.0,marginal,0.1734793484210968,27.540679931640625,2.5591959953308105,0.9853853583335876,65.04388423683122,55.0,39.0
wq,4.0,marginal,0.1416313499212265,176.12222290039062,2.6598095893859863,1.08950674533844,119.53360961587168,101.0,85.0
scpf,0.0,marginal,0.0314991250634193,-5.738547801971436,0.251884400844574,0.2430928200483322,321.0982856079936,284.0,268.0
